"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","Verify that pension retirement is clickable - TC_109","firefox","2026-08-14","skipped","2026-08-14","Life Dropdown & Navigation - @smoke @regression > Life Landing Page Flow","generated/dropdown-navigation.test.ts","",""
"","0","Verify that the Get Best Insurance Quotes For section is displayed - TC_150","mobile-safari","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - Get Best Insurance Quotes - @regression","generated/car-module.test.ts","",""
"","0","Verify that the SBI Comprehensive Car Insurance Overview section is displayed - TC_247","firefox","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Overview - @regression","generated/car-module.test.ts","",""
"","0","Verify that the branch count is displayed - TC_310","webkit","2026-08-14","skipped","2026-08-14","SBI Third Party - Top Section - @regression","generated/car-module.test.ts","",""
"","0","Verify that the National insurer logoheader is displayed - TC_042","mobile-chrome","2026-08-14","skipped","2026-08-14","National Car Insurance - @regression","generated/car-module.test.ts","",""
"","0","Verify that advisor experience count is visible - TC_074","mobile-safari","2026-08-14","skipped","2026-08-14","Car Dashboard - @smoke @regression","generated/car-module.test.ts","",""
"","0","Verify that the rightside section navigation menu is displayed - TC_378","firefox","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Section Navigation - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is able to click on Get a Quote CTA - TC_081","mobile-chrome","2026-08-14","skipped","2026-08-14","Life - Shared Flows - @regression @advisor > Home Page Flow","generated/shared-flows.test.ts","",""
"","0","Verify that the three insurance options are displayed - TC_207","webkit","2026-08-14","skipped","2026-08-14","Car Insurance - Top Quote Section - @regression","generated/car-module.test.ts","",""
"","0","Verify that the National Car Insurance Addons section is displayed - TC_084","mobile-safari","2026-08-14","skipped","2026-08-14","National Car Insurance Add-ons - @regression","generated/car-module.test.ts","",""
"","0","Verify that advisor experience count is visible - TC_074","webkit","2026-08-14","skipped","2026-08-14","Car Dashboard - @smoke @regression","generated/car-module.test.ts","",""
"","0","Verify that the customer is able to interact with the support email - TC_027","firefox","2026-08-14","skipped","2026-08-14","Raise a Claim - @regression > Contact Support","generated/raise-claim.test.ts","",""
"","0","Verify that advisor profile picture is visible - TC_047","chromium","2026-08-14","skipped","2026-08-14","Bike - Shared Flows - @regression @advisor > Advisor Listing Page Flow","generated/shared-flows.test.ts","",""
"","0","Verify that Windshield Glass Cover is displayed - TC_400","chromium","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Add-ons - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is able to click on Read More CTA - TC_146","chromium","2026-08-14","skipped","2026-08-14","Our partners (CAR) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","0","Verify that the SBI Customer Care number is displayed - TC_289","firefox","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Customer Care - @regression","generated/car-module.test.ts","",""
"","0","Verify that Policies Issued should be present on top of the page - TC_162","webkit","2026-08-14","skipped","2026-08-14","Our partners (Health) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","0","Verify that the Personal Belonging Cover addon is displayed - TC_266","webkit","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Add-ons - @regression","generated/car-module.test.ts","",""
"","0","Verify that Cashless Garages should be present on top of the page - TC_124","webkit","2026-08-14","skipped","2026-08-14","Our partners (BIKE) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","1","Verify that the user can select different Insurer from dropdown - TC_070","mobile-safari","2026-08-14","skipped","2026-08-14","Car Dashboard - @smoke @regression","generated/car-module.test.ts","",""
"","0","Verify that all available features are displayed - TC_088","webkit","2026-08-14","skipped","2026-08-14","National Car Insurance Features - @regression","generated/car-module.test.ts","",""
"","0","Verify that No Claim Bonus Protection is displayed - TC_334","mobile-safari","2026-08-14","skipped","2026-08-14","SBI Third Party - Add-ons - @regression","generated/car-module.test.ts","",""
"","0","Verify that Personal Belonging Cover is displayed - TC_336","mobile-safari","2026-08-14","skipped","2026-08-14","SBI Third Party - Add-ons - @regression","generated/car-module.test.ts","",""
"","0","Verify that the claim process information is displayed - TC_259","mobile-chrome","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Claims - @regression","generated/car-module.test.ts","",""
"","0","Verify that the FAQs option is clickable - TC_108","webkit","2026-08-14","skipped","2026-08-14","National Car Insurance - More - @regression","generated/car-module.test.ts","",""
"","2","Verify that the industry average claim settlement ratio is displayed - TC_252","mobile-safari","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Claim Settlement Ratio - @regression","generated/car-module.test.ts","",""
"","0","Verify that the More dropdown is displayed - TC_106","mobile-chrome","2026-08-14","skipped","2026-08-14","National Car Insurance - More - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Read More CTA is displayed - TC_322","mobile-safari","2026-08-14","skipped","2026-08-14","SBI Third Party - Overview - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is navigated to the Third Party Car Insurance page - TC_119","chromium","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - @regression","generated/car-module.test.ts","",""
"","0","Verify that the cashless garage information is displayed - TC_082","mobile-chrome","2026-08-14","skipped","2026-08-14","National Cashless Garages - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Check Premium CTA is displayed - TC_329","mobile-safari","2026-08-14","skipped","2026-08-14","SBI Third Party - Premium Calculator - @regression","generated/car-module.test.ts","",""
"","0","Verify that the available Own Damage insurers are displayed - TC_442","chromium","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Other Own Damage Plans - @regression","generated/car-module.test.ts","",""
"","0","Verify that the middleside section navigation menu is displayed - TC_239","mobile-safari","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Top Section - @regression","generated/car-module.test.ts","",""
"","0","Verify that the National Car Insurance Addons section is displayed - TC_084","firefox","2026-08-14","skipped","2026-08-14","National Car Insurance Add-ons - @regression","generated/car-module.test.ts","",""
"","0","Verify that clicking on Plans it redirect to life Profile page - TC_110","mobile-chrome","2026-08-14","skipped","2026-08-14","Life Dropdown & Navigation - @smoke @regression > Life Landing Page Flow","generated/dropdown-navigation.test.ts","",""
"","0","Verify that the Policies Sold statistic is displayed - TC_214","mobile-safari","2026-08-14","skipped","2026-08-14","Car Insurance - Insurance Experience - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Benefits of FourWheeler ThirdParty Insurance section is displayed - TC_158","mobile-safari","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Premium Calculator section is displayed - TC_393","mobile-safari","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Premium Calculator - @regression","generated/car-module.test.ts","",""
"","0","Verify that Personal Belonging Cover is displayed - TC_336","webkit","2026-08-14","skipped","2026-08-14","SBI Third Party - Add-ons - @regression","generated/car-module.test.ts","",""
"","0","Verify that the How To Raise A Claim Under SBI Third Party Car Insurance section is displayed - TC_343","mobile-safari","2026-08-14","skipped","2026-08-14","SBI Third Party - Claims - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Personal Accident addon is displayed - TC_274","firefox","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Add-ons - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Turtlemint renewal process is displayed - TC_434","firefox","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Renewal - @regression","generated/car-module.test.ts","",""
"","0","Verify that the What is depreciation deduction FAQ is displayed - TC_448","webkit","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - FAQs - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user should not allow to enter alphabets - TC_040","mobile-safari","2026-08-14","skipped","2026-08-14","Bike - Shared Flows - @regression @advisor > Find Advisor Popup Flow","generated/shared-flows.test.ts","",""
"","0","Verify that once user scroll the page to bottom then the page tabs should be on TOP - TC_167","webkit","2026-08-14","skipped","2026-08-14","Our partners (Health) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","0","Verify that the Features of ThirdParty Car Insurance section is displayed - TC_157","chromium","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Third Party plans are displayed - TC_224","mobile-chrome","2026-08-14","skipped","2026-08-14","Car Insurance - Top Car Insurance Plans - Third Party - @regression","generated/car-module.test.ts","",""
"","1","Verify that the user is able to click on the SIGN UP CTA - TC_037","webkit","2026-08-14","skipped","2026-08-14","Become a POSP - @regression > POSP Navigation","generated/become-posp.test.ts","",""
"","1","Verify that the How to Buy ThirdParty Car Insurance Online from Turtlemint option is clickable - TC_146","chromium","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - Table of Contents - @regression","generated/car-module.test.ts","",""
"","0","Verify that Consumable Cover is displayed - TC_340","firefox","2026-08-14","skipped","2026-08-14","SBI Third Party - Add-ons - @regression","generated/car-module.test.ts","",""
"","0","Verify that the User should redirect to Bike profile page on clicking Get a Quote CTA - TC_032","mobile-safari","2026-08-14","skipped","2026-08-14","Bike - Shared Flows - @regression @advisor > Home Page Flow","generated/shared-flows.test.ts","",""
